Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST01271,23,Female,Riyadh,Mobile,Paid Search,4,Yes,Morning,13.53,1,Sports,Apparel,No,Digital Wallet,,No,Product Page,No,
CUST01272,38,Male,Dubai,Mobile,Email,3,Yes,Evening,20.81,5,Sports,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01273,41,Female,Dubai,Tablet,Paid Search,1,No,Afternoon,14.84,4,Sports,None,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01274,45,Female,Riyadh,Desktop,Paid Search,1,No,Evening,11.74,3,Sports,Books,Yes,Credit/Debit Card,3.0,Yes,None,Yes,171.93
CUST01275,29,Male,Abu Dhabi,Desktop,Organic,5,Yes,Morning,14.41,2,Apparel,Toys,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01276,47,Female,Abu Dhabi,Tablet,Social Media,1,No,Night,7.96,6,Books,None,No,BNPL,1.0,Yes,Cart,No,
CUST01277,30,Male,Sharjah,Desktop,Organic,2,Yes,Morning,42.58,11,Home & Kitchen,None,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01278,42,Male,Dubai,Mobile,Social Media,2,Yes,Evening,16.24,7,Home & Kitchen,None,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST01279,60,Male,Mumbai,Mobile,Social Media,4,Yes,Afternoon,14.33,5,Beauty,None,No,Digital Wallet,,No,Product Page,No,
CUST01280,29,Male,Abu Dhabi,Tablet,Social Media,1,No,Night,22.97,7,Electronics,Home & Kitchen,No,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01281,31,Male,Dubai,Mobile,Direct,4,Yes,Night,6.35,2,Sports,None,No,Digital Wallet,3.0,Yes,Payment Gateway,No,
CUST01282,30,Female,Dubai,Mobile,Social Media,1,No,Evening,16.24,7,Apparel,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST01283,32,Male,Dubai,Mobile,Social Media,1,No,Evening,46.33,11,Electronics,Sports,No,Credit/Debit Card,,No,Product Page,No,
CUST01284,18,Male,Sharjah,Desktop,Social Media,1,No,Night,18.04,4,Electronics,Home & Kitchen,Yes,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01285,33,Male,Riyadh,Tablet,Paid Search,1,No,Night,2.62,4,Electronics,Home & Kitchen,No,Digital Wallet,3.0,Yes,None,Yes,478.23
CUST01286,39,Female,Sharjah,Mobile,Direct,4,Yes,Evening,14.64,2,Books,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01287,44,Female,Abu Dhabi,Mobile,Paid Search,1,No,Night,16.24,4,Toys,Apparel,No,Cash on Delivery,,No,Product Page,No,
CUST01288,49,Female,Dubai,Desktop,Direct,3,Yes,Afternoon,18.66,9,Apparel,None,Yes,Credit/Debit Card,2.0,Yes,None,Yes,125.77
CUST01289,43,Female,Sharjah,Mobile,Social Media,1,No,Afternoon,15.15,5,Apparel,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01290,38,Female,Abu Dhabi,Mobile,Direct,4,Yes,Morning,17.91,1,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01291,23,Female,Sharjah,Tablet,Email,2,Yes,Evening,12.38,5,Sports,None,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01292,59,Female,Doha,Mobile,Organic,3,Yes,Afternoon,16.48,3,Electronics,None,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01293,39,Male,Riyadh,Mobile,Organic,3,Yes,Morning,20.04,4,Books,None,No,Digital Wallet,2.0,Yes,None,Yes,47.55
CUST01294,39,Female,Sharjah,Mobile,Social Media,2,Yes,Afternoon,18.5,9,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01295,52,Male,Riyadh,Mobile,Organic,2,Yes,Evening,10.02,5,Books,Grocery,No,Credit/Debit Card,2.0,Yes,None,Yes,48.1
CUST01296,34,Female,Abu Dhabi,Tablet,Social Media,1,No,Afternoon,60.0,16,Home & Kitchen,Toys,No,BNPL,,No,Product Page,No,
CUST01297,39,Female,Dubai,Mobile,Social Media,3,Yes,Morning,2.98,1,Beauty,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01298,47,Female,Riyadh,Mobile,Email,6,Yes,Night,11.0,4,Home & Kitchen,Toys,Yes,Credit/Debit Card,4.0,Yes,Payment Gateway,No,
CUST01299,50,Female,Dubai,Mobile,Paid Search,2,Yes,Afternoon,20.5,5,Sports,None,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01300,37,Male,Doha,Mobile,Email,4,Yes,Morning,27.62,8,Sports,None,Yes,BNPL,2.0,Yes,None,Yes,174.2
CUST01301,40,Male,Kuwait City,Desktop,Social Media,3,Yes,Night,19.21,4,Home & Kitchen,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01302,55,Male,Cairo,Desktop,Organic,4,Yes,Night,33.88,11,Beauty,Apparel,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01303,37,Female,London,Tablet,Direct,2,Yes,Evening,16.65,6,Books,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01304,36,Female,Dubai,Mobile,Organic,4,Yes,Afternoon,16.94,7,Books,Electronics,No,Digital Wallet,3.0,Yes,None,Yes,38.97
CUST01305,42,Female,Mumbai,Desktop,Organic,2,Yes,Night,28.82,6,Beauty,None,Yes,Cash on Delivery,3.0,Yes,None,Yes,79.51
CUST01306,35,Female,Doha,Mobile,Organic,7,Yes,Evening,7.95,2,Electronics,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01307,39,Female,Riyadh,Desktop,Direct,3,Yes,Afternoon,18.91,5,Electronics,None,No,Cash on Delivery,3.0,Yes,Cart,No,
CUST01308,44,Female,Dubai,Desktop,Paid Search,3,Yes,Evening,15.22,3,Sports,None,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01309,46,Female,Muscat,Mobile,Organic,3,Yes,Evening,150.56548654515606,51,Electronics,Books,No,Credit/Debit Card,2.0,Yes,None,Yes,387.12
CUST01310,39,Female,Dubai,Mobile,Social Media,4,Yes,Evening,8.27,4,Electronics,None,No,Digital Wallet,1.0,Yes,Cart,No,
CUST01311,39,Female,Muscat,Mobile,Paid Search,3,Yes,Night,14.56,4,Electronics,Books,No,BNPL,2.0,Yes,None,Yes,371.14
CUST01312,48,Male,Dubai,Mobile,Paid Search,3,Yes,Evening,41.35,10,Home & Kitchen,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01313,43,Female,Riyadh,Tablet,Social Media,2,Yes,Night,21.78,8,Home & Kitchen,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01314,40,Male,Sharjah,Mobile,Organic,2,Yes,Evening,23.68,7,Apparel,None,No,Credit/Debit Card,2.0,Yes,None,Yes,151.83
CUST01315,43,Male,Dubai,Mobile,Direct,4,Yes,Afternoon,27.6,7,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01316,28,Female,Dubai,Mobile,Email,2,Yes,Afternoon,15.18,6,Sports,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01317,35,Male,Sharjah,Desktop,Organic,3,Yes,Morning,60.42,16,Grocery,Home & Kitchen,Yes,Digital Wallet,,No,Product Page,No,
CUST01318,31,Other,Dubai,Mobile,Paid Search,1,No,Afternoon,20.37,7,Electronics,None,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01319,39,Male,Sharjah,Mobile,Social Media,1,No,Night,3.32,2,Electronics,None,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01320,52,Male,Riyadh,Mobile,Social Media,2,Yes,Evening,10.06,4,Beauty,None,No,Credit/Debit Card,3.0,Yes,None,Yes,128.65
CUST01321,30,Male,Muscat,Desktop,Organic,3,Yes,Morning,13.44,3,Sports,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01322,39,Male,Doha,Mobile,Paid Search,3,Yes,Afternoon,16.24,6,Sports,None,No,Digital Wallet,,No,Product Page,No,
CUST01323,32,Male,Dubai,Desktop,Organic,5,Yes,Morning,33.31,8,Beauty,None,Yes,BNPL,4.0,Yes,Checkout,No,
CUST01324,29,Male,Abu Dhabi,Mobile,Direct,3,Yes,Night,10.4,1,Books,None,No,Credit/Debit Card,2.0,Yes,None,Yes,41.66
CUST01325,70,Male,Abu Dhabi,Mobile,Organic,4,Yes,Morning,39.28,9,Electronics,Home & Kitchen,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST01326,28,Male,Cairo,Mobile,Email,5,Yes,Evening,17.7,4,Electronics,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01327,41,Male,Muscat,Mobile,Organic,4,Yes,Evening,106.92119391966044,4,Home & Kitchen,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01328,43,Female,Abu Dhabi,Mobile,Paid Search,2,Yes,Evening,6.62,4,Sports,Books,No,Digital Wallet,,No,Product Page,No,
CUST01329,31,Male,Dubai,Mobile,Paid Search,1,No,Afternoon,20.36,5,Home & Kitchen,Toys,Yes,Digital Wallet,1.0,Yes,Cart,No,
CUST01330,38,Female,Cairo,Mobile,Email,2,Yes,Afternoon,17.45,5,Grocery,None,No,Cash on Delivery,3.0,Yes,Payment Gateway,No,
CUST01331,59,Female,Cairo,Mobile,Organic,3,Yes,Night,11.72,3,Sports,None,No,Digital Wallet,1.0,Yes,Cart,No,
CUST01332,22,Male,Muscat,Mobile,Organic,4,Yes,Evening,133.8339869522967,27,Beauty,None,Yes,Cash on Delivery,5.0,Yes,None,Yes,97.47
CUST01333,35,Female,Muscat,Desktop,Paid Search,1,No,Evening,19.78,5,Electronics,None,No,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01334,58,Female,Sharjah,Mobile,Organic,4,Yes,Evening,18.48,3,Electronics,None,No,Digital Wallet,,No,Product Page,No,
CUST01335,43,Female,Dubai,Desktop,Paid Search,3,Yes,Morning,27.24,6,Sports,Electronics,No,Credit/Debit Card,,No,Product Page,No,
CUST01336,49,Male,Sharjah,Desktop,Paid Search,2,Yes,Morning,28.98,10,Electronics,None,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01337,52,Female,Sharjah,Mobile,Social Media,1,No,Night,38.91,7,Electronics,Sports,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01338,50,Female,Sharjah,Desktop,Social Media,3,Yes,Night,9.11,5,Books,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01339,42,Male,Sharjah,Mobile,Paid Search,2,Yes,Evening,6.4,5,Books,Grocery,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01340,45,Male,Dubai,Mobile,Paid Search,2,Yes,Evening,14.63,3,Electronics,Sports,No,BNPL,2.0,Yes,Checkout,No,
CUST01341,31,Male,Abu Dhabi,Mobile,Organic,5,Yes,Afternoon,15.09,5,Sports,None,No,Digital Wallet,,No,Product Page,No,
CUST01342,36,Female,Sharjah,Mobile,Organic,2,Yes,Afternoon,30.3,5,Electronics,None,No,Cash on Delivery,3.0,Yes,None,Yes,443.52
CUST01343,54,Male,Dubai,Mobile,Organic,5,Yes,Evening,13.92,2,Apparel,None,Yes,Digital Wallet,3.0,Yes,Checkout,No,
CUST01344,70,Female,Sharjah,Mobile,Social Media,1,No,Night,7.85,3,Beauty,None,No,Cash on Delivery,,No,Product Page,No,
CUST01345,39,Male,Muscat,Mobile,Referral,4,Yes,Evening,12.08,4,Sports,None,Yes,Cash on Delivery,3.0,Yes,None,Yes,115.3
CUST01346,39,Female,Muscat,Mobile,Paid Search,1,No,Afternoon,50.02,10,Electronics,Sports,No,Digital Wallet,,No,Product Page,No,
CUST01347,31,Male,Abu Dhabi,Mobile,Paid Search,1,No,Afternoon,60.0,11,Apparel,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01348,45,Male,Sharjah,Mobile,Organic,5,Yes,Morning,14.04,3,Electronics,Home & Kitchen,Yes,Digital Wallet,3.0,Yes,None,Yes,354.23
CUST01349,23,Female,Dubai,Mobile,Paid Search,1,No,Evening,2.1,3,Toys,Books,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01350,30,Male,Doha,Mobile,Organic,4,Yes,Night,14.87,5,Beauty,Grocery,Yes,BNPL,,No,Product Page,No,
CUST01351,41,Male,Abu Dhabi,Mobile,Organic,2,Yes,Night,18.55,6,Apparel,None,No,Credit/Debit Card,4.0,Yes,None,Yes,221.77
CUST01352,39,Male,Sharjah,Mobile,Referral,1,No,Night,150.56548654515606,51,Electronics,Home & Kitchen,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST01353,40,Female,Cairo,Desktop,Direct,2,Yes,Evening,19.81,3,Home & Kitchen,None,No,Cash on Delivery,,No,Product Page,No,
CUST01354,36,Female,Sharjah,Desktop,Direct,4,Yes,Evening,30.51,9,Beauty,Grocery,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01355,23,Female,Dubai,Mobile,Paid Search,2,Yes,Night,11.76,6,Sports,None,No,Credit/Debit Card,1.0,Yes,None,Yes,111.76
CUST01356,53,Male,Dubai,Desktop,Direct,4,Yes,Afternoon,120.47957516128253,51,Apparel,Toys,Yes,Credit/Debit Card,3.0,Yes,None,Yes,101.48
CUST01357,33,Male,Sharjah,Mobile,Paid Search,2,Yes,Night,21.59,5,Toys,Books,No,Digital Wallet,,No,Product Page,No,
CUST01358,39,Female,Abu Dhabi,Mobile,Organic,6,Yes,Evening,26.25,4,Apparel,None,No,Credit/Debit Card,4.0,Yes,Payment Gateway,No,
CUST01359,55,Female,Muscat,Desktop,Organic,2,Yes,Afternoon,33.34,8,Apparel,None,Yes,Cash on Delivery,3.0,Yes,None,Yes,105.11
CUST01360,48,Male,Sharjah,Mobile,Paid Search,2,Yes,Evening,5.57,5,Apparel,None,No,Digital Wallet,,No,Product Page,No,
CUST01361,56,Male,Doha,Tablet,Organic,5,Yes,Afternoon,20.5,7,Home & Kitchen,Toys,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST01362,34,Male,Sharjah,Mobile,Paid Search,1,No,Morning,14.64,7,Grocery,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01363,34,Female,Dubai,Mobile,Social Media,1,No,Evening,10.67,3,Beauty,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01364,51,Male,Sharjah,Mobile,Direct,7,Yes,Night,9.72,1,Home & Kitchen,None,No,Digital Wallet,,No,Product Page,No,
CUST01365,38,Female,Abu Dhabi,Mobile,Paid Search,1,No,Evening,17.62,7,Electronics,Home & Kitchen,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01366,31,Male,Sharjah,Mobile,Paid Search,1,No,Afternoon,13.44,4,Electronics,None,No,Cash on Delivery,,No,Product Page,No,
CUST01367,58,Male,Dubai,Mobile,Social Media,1,No,Evening,11.68,2,Home & Kitchen,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01368,32,Male,Dubai,Desktop,Direct,4,Yes,Evening,15.55,7,Beauty,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01369,38,Male,Abu Dhabi,Mobile,Paid Search,1,No,Afternoon,9.67,2,Beauty,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01370,38,Male,Dubai,Mobile,Social Media,1,No,Evening,6.6,1,Electronics,None,No,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01371,43,Male,Dubai,Mobile,Direct,6,Yes,Evening,10.34,4,Electronics,Sports,No,BNPL,1.0,Yes,Checkout,No,
CUST01372,31,Male,Dubai,Desktop,Paid Search,2,Yes,Evening,9.54,1,Apparel,None,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01373,22,Male,Abu Dhabi,Mobile,Social Media,2,Yes,Afternoon,10.25,5,Books,None,No,Cash on Delivery,2.0,Yes,Payment Gateway,No,
CUST01374,43,Male,Dubai,Mobile,Email,4,Yes,Afternoon,20.71,3,Home & Kitchen,None,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01375,41,Other,Dubai,Tablet,Organic,3,Yes,Afternoon,31.2,8,Apparel,Beauty,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01376,26,Male,Sharjah,Mobile,Email,5,Yes,Morning,17.19,5,Apparel,Sports,Yes,Credit/Debit Card,2.0,Yes,None,Yes,85.24
CUST01377,36,Female,Doha,Mobile,Paid Search,1,No,Afternoon,150.56548654515606,51,Electronics,Home & Kitchen,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01378,26,Male,Dubai,Desktop,Direct,2,Yes,Afternoon,18.56,3,Home & Kitchen,None,No,Digital Wallet,3.0,Yes,None,Yes,197.84
CUST01379,46,Male,Sharjah,Desktop,Direct,4,Yes,Night,32.6,7,Sports,Electronics,Yes,Credit/Debit Card,4.0,Yes,Cart,No,
CUST01380,26,Male,Kuwait City,Mobile,Paid Search,4,Yes,Evening,12.1,5,Grocery,Toys,No,Digital Wallet,,No,Product Page,No,
CUST01381,43,Male,Mumbai,Mobile,Paid Search,2,Yes,Evening,20.82,5,Home & Kitchen,None,No,Cash on Delivery,2.0,Yes,None,Yes,261.41
CUST01382,46,Male,Doha,Desktop,Referral,5,Yes,Evening,23.29,4,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01383,38,Male,Dubai,Mobile,Social Media,1,Yes,Morning,8.46,2,Beauty,None,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01384,57,Female,Doha,Desktop,Organic,4,Yes,Afternoon,31.6,5,Beauty,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01385,20,Male,Riyadh,Mobile,Organic,4,Yes,Night,11.59,1,Electronics,Home & Kitchen,No,Digital Wallet,,No,Product Page,No,
CUST01386,48,Male,Dubai,Mobile,Email,3,Yes,Afternoon,37.44,8,Sports,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01387,41,Male,Muscat,Mobile,Email,3,Yes,Afternoon,15.26,4,Sports,Books,No,Digital Wallet,,No,Product Page,No,
CUST01388,49,Female,Abu Dhabi,Desktop,Paid Search,2,Yes,Afternoon,18.9,6,Home & Kitchen,None,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01389,56,Female,Mumbai,Desktop,Paid Search,1,Yes,Night,30.24,8,Home & Kitchen,Grocery,Yes,BNPL,,No,Product Page,No,
CUST01390,38,Male,Doha,Desktop,Direct,5,Yes,Night,14.7,5,Beauty,None,Yes,Digital Wallet,4.0,Yes,Checkout,No,
CUST01391,61,Male,Riyadh,Tablet,Email,4,Yes,Morning,23.15,6,Beauty,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01392,30,Female,Doha,Mobile,Organic,3,Yes,Evening,28.87,10,Electronics,None,No,BNPL,1.0,Yes,Cart,No,
CUST01393,31,Male,Sharjah,Mobile,Referral,1,No,Morning,53.44,10,Electronics,Books,Yes,Digital Wallet,,No,Product Page,No,
CUST01394,29,Female,Sharjah,Desktop,Email,2,Yes,Afternoon,27.81,6,Electronics,Sports,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01395,44,Female,Muscat,Desktop,Paid Search,3,Yes,Afternoon,22.04,8,Beauty,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01396,25,Male,Doha,Desktop,Email,5,Yes,Morning,26.01,6,Apparel,Sports,Yes,Credit/Debit Card,4.0,Yes,None,Yes,133.77
CUST01397,43,Male,Cairo,Desktop,Social Media,1,No,Morning,12.74,3,Home & Kitchen,None,No,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01398,62,Female,Cairo,Mobile,Paid Search,1,No,Night,4.15,2,Sports,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01399,48,Male,Mumbai,Mobile,Social Media,2,Yes,Night,7.75,4,Apparel,Toys,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01400,40,Male,Doha,Desktop,Email,3,Yes,Morning,27.95,7,Beauty,None,Yes,Digital Wallet,4.0,Yes,Checkout,No,
